device_brand,os,screen_size,4g,5g,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,release_year,days_used,normalized_used_price,normalized_new_price,price_drop_percent
Vivo,Android,15.32,yes,no,13.0,16.0,128.0,4,3315,162,2018,385,4.971062519,5.522540335,9.985944557161847
Vivo,Android,16.28,yes,no,13.0,12.0,128.0,4,3400,156,2018,589,4.639764831,6.216067034,25.358513580662905
Vivo,Android,16.28,yes,no,13.0,25.0,64.0,4,3400,156,2018,408,4.958007777,5.856417721,15.340605585193707
Vivo,Android,15.8,yes,no,13.0,8.0,64.0,4,3260,152,2018,449,4.309321524,5.299816243,18.68922758045143
Vivo,Android,15.32,yes,no,13.0,12.0,64.0,4,3260,150,2018,376,4.74701691,5.695414225,16.651946241890776
Vivo,Android,15.9,yes,no,13.0,16.0,128.0,4,3260,149,2018,591,4.933898228,5.519338667,10.607075853133185
Vivo,Android,16.74,yes,no,13.0,16.0,128.0,4,4000,199,2018,583,4.830790667,6.549164215,26.238058652801712
Vivo,Android,16.74,yes,no,13.0,16.0,128.0,4,4000,199,2018,465,4.997279839,6.398478455,21.898934658521096
Vivo,Android,15.9,yes,no,13.0,24.0,64.0,4,3260,149,2018,667,4.880298792,5.704415608,14.446998126227694
Vivo,Android,15.8,yes,no,13.0,8.0,64.0,4,3260,150,2018,658,4.868610794,5.521260898,11.820671329558317
Vivo,Android,15.8,yes,no,13.0,5.0,32.0,4,3260,146,2018,453,4.666077121,5.191900738,10.127767142223055
Vivo,Android,15.95,yes,no,13.0,24.0,128.0,4,3425,159,2018,537,4.772801027,6.063226913,21.282823561051845
Vivo,Android,15.24,yes,no,13.0,5.0,16.0,4,3360,150,2018,523,4.450852826,4.947269418,10.034153187490709
Vivo,Android,15.32,yes,no,13.0,16.0,32.0,4,3260,150,2018,679,4.660131744,5.55667361,16.134506521789387
Vivo,Android,15.32,yes,no,13.0,24.0,64.0,4,3260,150,2018,430,4.873975203,5.70687768,14.594714022326832
Vivo,Android,15.95,yes,no,13.0,12.0,128.0,4,3200,156,2018,582,5.273255936,6.311190196,16.445935358719463
Vivo,Android,15.95,yes,no,13.0,12.0,64.0,4,3200,156,2018,475,5.217215765,6.111533856,14.633283756122918
Vivo,Android,12.88,yes,no,16.0,24.0,32.0,4,3000,139,2017,597,5.05675523,5.520059937,8.39311008010165
Vivo,Android,16.33,yes,no,13.0,12.0,64.0,4,3900,181,2017,540,5.007229501,6.111644707,18.0706709723334
Vivo,Android,16.33,yes,no,13.0,12.0,128.0,4,3900,181,2018,475,4.969604945,6.311734809,21.264040784575357
Vivo,Android,15.27,yes,no,13.0,12.0,64.0,4,3250,159,2017,863,5.058599721,5.96729992,15.22799609844313
Vivo,Android,15.21,yes,no,16.0,24.0,64.0,4,3225,160,2017,610,4.871449852,5.889210313,17.28178154468977
Vivo,Android,12.83,yes,no,13.0,5.0,16.0,4,3000,157,2017,799,4.396299294,5.133206846,14.355695652011914
Vivo,Android,12.83,yes,no,13.0,16.0,32.0,4,3000,162,2017,843,4.589751933,5.297967305,13.367681060085376
Vivo,Android,14.86,yes,no,16.0,14.0,64.0,4,4015,183,2017,662,5.05299211,5.9696023,15.35462739284994
Vivo,Android,12.83,yes,no,16.0,14.0,64.0,4,3320,154,2017,582,4.679256729,5.863687992,20.199425082234157
Vivo,Android,12.83,yes,no,13.0,20.0,64.0,4,3000,154,2017,797,4.656528478,5.628879315,17.274323761194367
Vivo,Android,10.29,yes,no,5.0,2.0,16.0,4,1900,157,2017,843,4.131800899,4.795294555,13.836348286638254
Vivo,Android,12.75,yes,no,13.0,5.0,16.0,4,2730,142,2017,608,4.100160948,5.291997438,22.521486526842118
Vivo,Android,12.83,yes,no,13.0,16.0,32.0,4,3000,155,2017,786,4.60386934,5.076485455,9.30990779328452
Vivo,Android,12.83,yes,no,16.0,14.0,64.0,4,3160,158,2017,601,4.717426868,6.107935611,22.76560906267222
Vivo,Android,12.83,yes,no,13.0,16.0,32.0,4,3000,154,2016,569,4.407816206,5.599199434,21.277742328047257
Vivo,Android,13.87,yes,no,14.5,16.0,128.0,4,4080,178,2016,840,4.683704064,6.550651672,28.500181378595524
Vivo,Android,14.94,yes,no,16.0,8.0,64.0,4,4000,199,2016,606,4.688867745,6.363700291,26.318532762592046
Vivo,Android,12.83,yes,no,16.0,8.0,64.0,4,3050,154,2016,661,5.166898028,6.132638536,15.7475530692194
Vivo,Android,12.83,yes,no,13.0,20.0,32.0,4,3000,154,2016,617,4.647942278,5.520059937,15.799061404285613
Vivo,Android,12.88,yes,no,16.0,16.0,64.0,4,4000,183,2016,791,5.543731087,6.523077607,15.01356535983951
Vivo,Android,12.75,yes,no,13.0,16.0,64.0,4,3000,151,2016,834,5.17733547,6.461014949,19.868077835026224
Vivo,Android,12.83,yes,no,13.0,8.0,32.0,4,3000,168,2016,678,4.599353301,5.706046576,19.39509711776318
Vivo,Android,12.7,yes,no,13.0,8.0,16.0,4,2550,138,2016,664,4.585273554,5.565209825,17.608253809190394
Vivo,Android,12.88,yes,no,16.0,8.0,64.0,4,3000,172,2016,817,4.873822333,6.016571708,18.99336416917513
Vivo,Android,12.75,yes,no,13.0,8.0,64.0,4,2400,140,2016,1068,4.902901594,5.858590082,16.312602087254206
Vivo,Android,13.79,yes,no,16.0,8.0,128.0,4,3600,167,2016,618,4.879767019,6.410503775,23.878571945775036
Vivo,Android,13.79,yes,no,16.0,8.0,128.0,4,3600,167,2016,675,4.901341126,6.252346945,21.607979065851406
Vivo,Android,12.7,yes,no,8.0,5.0,16.0,4,2350,157,2015,735,4.340683671,4.862753811,10.73610057780489
Vivo,Android,10.34,no,no,8.0,2.0,32.0,4,2100,137,2015,873,4.243051882,4.866379938,12.808865397718563
Vivo,Android,12.7,yes,no,13.0,5.0,16.0,4,2300,153,2015,754,4.362461479,4.591071262,4.979443139822028
Vivo,Android,12.83,yes,no,13.0,5.0,32.0,4,4150,194,2015,753,4.704834509,6.083815808,22.666388045257523
Vivo,Android,12.75,yes,no,13.0,8.0,16.0,4,2450,151,2015,857,4.789656066,5.703515772,16.022743559093293
Vivo,Android,12.83,yes,no,13.0,5.0,16.0,4,2300,153,2015,780,4.680370419,6.064273462,22.82059098541358
Vivo,Android,12.83,yes,no,13.0,5.0,16.0,4,2300,156,2014,910,4.749357106,6.154836862,22.835369767108542
Vivo,Android,12.7,no,no,13.0,0.3,16.0,4,2000,150,2014,585,3.949896658,4.713396591,16.198508193812206
Vivo,Android,10.34,no,no,8.0,5.0,32.0,4,2100,156,2014,847,4.11887456,4.61045619,10.662320814721802
Vivo,Android,10.29,no,no,5.0,2.0,16.0,4,1900,130,2013,1092,3.554204551,4.69711106,24.332115941069528
Others,Android,12.7,yes,no,5.0,2.0,32.0,4,2000,134,2018,372,3.75114978,4.25830412,11.909772663207532
Others,Android,12.88,yes,no,16.0,8.0,32.0,4,3100,153,2018,479,4.53999146,4.693181063,3.26408891844622
Others,Android,12.83,yes,no,13.0,8.0,16.0,4,2900,145,2018,369,4.211683055,4.789240213,12.059473576461434
Others,Android,13.56,yes,no,8.0,5.0,16.0,4,3100,155,2018,593,3.921775297,4.622911867,15.166557143452462
Others,Android,25.43,yes,no,5.0,2.0,16.0,4,4600,465,2017,767,4.50777784,5.201090351,13.330137802099493
Others,Android,12.7,yes,no,5.0,2.0,32.0,4,2200,169,2017,686,4.089666973,4.378269586,6.591704949435704
Others,Android,12.83,yes,no,16.0,8.0,32.0,4,3000,166,2017,612,4.616209033,5.442287832,15.178888447295197
Others,Android,12.7,yes,no,13.0,5.0,16.0,4,2400,151,2017,792,4.196600263,4.601262561,8.794592628334055
Others,Android,25.43,yes,no,5.0,2.0,16.0,4,5830,439,2016,926,4.812021741,5.243755579,8.2332944679762
Others,Android,12.7,yes,no,5.0,2.0,32.0,4,2000,167,2016,622,3.969914484,4.067144642,2.390624542730485
Others,Android,12.83,yes,no,16.0,8.0,32.0,4,3000,155,2016,1047,4.625854777,5.941591297,22.14451405744343
Others,Android,12.83,yes,no,13.0,5.0,16.0,4,2960,150,2016,569,4.432719749,5.077109441,12.692058335324742
Others,Android,12.7,yes,no,8.0,5.0,32.0,4,2540,128,2016,959,4.196299285,4.614922477,9.071077446833568
Others,Android,7.75,no,no,2.0,5.0,16.0,4,1400,110,2016,1063,3.39618484,3.427839313,0.9234526507689926
Others,Android,10.29,yes,no,5.0,2.0,32.0,4,1780,146,2015,720,3.644404964,4.244200318,14.132116984587622
Others,Android,12.83,yes,no,13.0,5.0,16.0,4,3000,159,2015,872,4.55240212,5.140844508,11.44641482706366
Others,Android,23.01,yes,no,5.0,2.0,16.0,4,2500,406,2015,737,4.664758977,5.356020077,12.906245496883715
Others,Android,12.7,yes,no,8.0,2.0,32.0,4,2500,155,2015,948,3.964425684,4.721173862,16.028814022100498
Others,Android,10.16,no,no,2.0,2.0,16.0,4,1400,112,2015,1048,3.348499593,4.107096246,18.470388994141924
Others,Android,12.7,yes,no,5.0,0.3,16.0,4,3000,162,2014,697,3.58240721,5.012566761,28.531481358558214
Others,Android,10.29,no,no,5.0,0.3,16.0,4,1880,152,2014,745,3.476304854,4.504133642,22.819677871360998
Others,Android,10.16,no,no,3.15,2.0,16.0,4,1400,117,2014,966,3.534270336,3.913621727,9.693103152582742
Others,Android,7.75,no,no,2.0,0.3,16.0,4,2000,118,2013,861,2.851284369,3.900355201,26.896802417662673
Others,Android,10.16,no,no,5.0,0.3,16.0,4,1500,136,2013,625,3.660737148,4.714741822,22.355512004534102
Others,Android,15.24,yes,no,16.0,16.0,64.0,4,3000,164,2018,486,4.890875306,5.706312605,14.290091613373853
Others,Android,15.24,yes,no,13.0,16.0,32.0,4,3000,153,2018,546,4.437343075,5.299067085,16.26180601561491
Others,Android,12.88,yes,no,16.0,5.0,64.0,4,3000,162,2017,769,4.768223972,5.254835588,9.260263386950317
Others,Android,12.88,yes,no,13.0,16.0,16.0,4,2900,160,2017,560,4.456438132,5.016219672,11.159430340035561
Others,Android,12.7,no,no,5.0,2.0,16.0,4,1800,156,2015,1065,3.795489189,4.776936229,20.54553364229138
Others,Android,12.7,no,no,5.0,1.3,16.0,4,1800,174,2014,566,3.785325352,4.617493936,18.02208287729519
Others,Android,10.29,yes,no,5.0,2.0,16.0,4,2100,141,2014,674,3.687378328,4.86437562,24.196266570384626
Others,Android,7.75,no,no,2.0,1.3,16.0,4,2100,105,2014,955,2.868466923,3.885268268,26.170685648005804
Others,Android,12.7,yes,no,8.0,2.0,32.0,4,2100,175,2014,658,4.334803991,5.076984675,14.618533076426903
Others,Android,12.7,yes,no,16.0,8.0,16.0,4,2350,143,2014,717,4.931447776,5.702748607,13.52507157782206
Others,Android,10.34,no,no,8.0,5.0,32.0,4,2000,124,2014,605,3.987315989,5.294610505,24.691042235598783
Others,Android,10.34,yes,no,8.0,5.0,16.0,4,2000,119,2014,850,4.306359756,5.306186325,18.842658507661806
Others,Android,12.7,no,no,16.0,8.0,16.0,4,2350,154,2014,974,4.876646654,5.858104568,16.753847641457806
Xiaomi,Android,16.23,yes,no,12.0,20.0,256.0,4,4000,205,2019,517,5.42252417,6.109136465,11.239105541899198
Xiaomi,Android,15.9,yes,no,12.0,8.0,64.0,4,4000,180,2019,256,4.482550472,4.865609522,7.872786508411473
Xiaomi,Android,15.32,yes,no,12.0,13.0,128.0,4,4000,186,2019,328,4.695559186,5.296365463,11.343746597495706
Xiaomi,Android,16.23,yes,no,12.0,20.0,64.0,4,3800,189,2019,362,4.989002994,6.397246272,22.013272869667638
Xiaomi,Android,16.23,yes,no,12.0,20.0,256.0,4,3300,173,2019,195,5.39983551,6.272273051,13.90943177865807
Xiaomi,Android,15.16,yes,no,12.0,20.0,64.0,4,3070,155,2019,353,5.040647068,5.714524571,11.792363382595033
Xiaomi,Android,16.23,yes,no,12.0,20.0,64.0,4,3300,173,2019,465,4.756516938,6.106911523,22.11256180663681
Xiaomi,Android,12.7,yes,no,8.0,5.0,32.0,4,3000,137,2019,506,4.018902367,4.383525511,8.318034036416954
Xiaomi,Android,15.32,yes,no,12.0,13.0,64.0,4,4000,186,2019,414,4.768223972,5.007497042,4.778296781667863
Xiaomi,Android,14.83,yes,no,13.0,8.0,64.0,4,3000,150,2018,446,4.661550519,5.131672289,9.16118067413871
Xiaomi,Android,16.23,yes,no,13.0,14.5,256.0,4,3200,218,2018,727,5.56819182,6.326739639,11.989553265699042
Xiaomi,Android,15.27,yes,no,13.0,20.0,256.0,4,4000,190,2018,668,5.370079733,6.109314247,12.100122601534274
Xiaomi,Android,15.9,yes,no,13.0,14.5,64.0,4,4000,182,2018,469,4.676467068,5.251906869,10.956778468342637
Xiaomi,Android,15.77,yes,no,13.0,20.0,128.0,4,3000,177,2018,440,5.204446151,6.216985271,16.286657855265176
Xiaomi,Android,15.9,yes,no,13.0,24.0,64.0,4,3350,169,2018,427,4.958288814,5.441118165,8.873715592243519
Xiaomi,Android,15.7,yes,no,13.0,20.0,256.0,4,4000,182,2018,390,4.906459262,5.668431597,13.442383875696251
Xiaomi,Android,15.21,yes,no,13.0,20.0,128.0,4,3000,166,2018,471,4.885072071,5.257078619,7.076297977654419
Xiaomi,Android,14.83,yes,no,13.0,5.0,64.0,4,4000,178,2018,535,4.624972813,5.202797165,11.10603265272594
Xiaomi,Android,15.47,yes,no,13.0,8.0,128.0,4,5500,221,2018,682,4.618678536,5.445702353,15.186724565370305
Xiaomi,Android,20.32,yes,no,13.0,5.0,64.0,4,6000,342,2018,665,4.841743158,5.072231992,4.5441303624031875
Xiaomi,Android,25.43,yes,no,13.0,5.0,128.0,4,8620,485,2018,665,5.116255776,5.563063408,8.031683251308353
Xiaomi,Android,13.84,yes,no,13.0,5.0,64.0,4,3000,146,2018,525,4.537426534,4.793390975,5.339944985397327
Xiaomi,Android,13.84,yes,no,13.0,5.0,32.0,4,3000,145,2018,641,4.100657924,4.506233438,9.000321878131688
Xiaomi,Android,15.77,yes,no,13.0,20.0,128.0,4,3000,177,2018,682,4.950672953,6.215747449,20.352733221223904
Xiaomi,Android,15.77,yes,no,13.0,20.0,64.0,4,3400,175,2018,372,5.042004754,5.941617575,15.140873838552302
Xiaomi,Android,14.94,yes,no,13.0,20.0,128.0,4,3120,164,2018,620,4.82775358,5.559527119,13.162514065254255
Xiaomi,Android,15.21,yes,no,13.0,16.0,64.0,4,3080,170,2018,465,4.754021133,5.018669599,5.273279317943793
Xiaomi,Android,15.21,yes,no,13.0,5.0,256.0,4,3400,191,2018,590,5.186547466,5.99490861,13.484127892318279
Xiaomi,Android,15.21,yes,no,13.0,13.0,64.0,4,4000,181,2018,543,4.496470769,5.1965061,13.471269301502401
Xiaomi,Android,15.21,yes,no,13.0,20.0,64.0,4,4000,181,2018,386,4.795294555,5.193290129,7.66364990427825
Xiaomi,Android,15.21,yes,no,13.0,20.0,128.0,4,4000,190,2018,630,5.076360611,5.992489022,15.287944752783893
Xiaomi,Android,15.21,yes,no,12.0,5.0,64.0,4,4000,180,2018,442,4.424367475,5.082955956,12.956800859598081
Xiaomi,Android,12.88,yes,no,12.0,5.0,32.0,4,3300,157,2017,679,4.558078578,5.074360985,10.174333448608607
Xiaomi,Android,12.7,yes,no,13.0,5.0,32.0,4,3000,137,2017,769,4.38414938,4.70682384,6.855460730393513
Xiaomi,Android,12.83,yes,no,13.0,16.0,64.0,4,3080,153,2017,575,4.689695141,4.93634269,4.996564551720788
Xiaomi,Android,12.83,yes,no,13.0,5.0,16.0,4,3080,150,2017,782,4.284275979,4.504023004,4.878905476389529
Xiaomi,Android,12.83,yes,no,13.0,16.0,64.0,4,3500,163,2017,581,4.770769367,5.630243571,15.265311227864824
Xiaomi,Android,15.21,yes,no,12.0,5.0,128.0,4,3400,185,2017,677,5.156465742,6.013372799,14.250023832590259
Xiaomi,Android,12.83,yes,no,13.0,5.0,64.0,4,3080,165,2017,683,4.562993107,5.148017596,11.364073220234586
Xiaomi,Android,16.36,yes,no,12.0,5.0,32.0,4,5300,211,2017,761,4.653674595,5.298967155,12.177704468145542
Xiaomi,Android,12.7,yes,no,13.0,5.0,64.0,4,4100,150,2017,881,4.479039909,4.710430697,4.912306387340947
Xiaomi,Android,13.08,yes,no,13.0,8.0,64.0,4,3350,168,2017,616,4.549023025,5.790938286,21.44583830227335
Xiaomi,Android,18.01,no,no,13.0,5.0,64.0,4,6600,328,2017,825,5.002401489,5.669052994,11.759486208817753
Xiaomi,Android,13.08,yes,no,12.0,8.0,64.0,4,2860,135,2017,565,4.297557478,5.009434574,14.21072748798416
Xiaomi,Android,12.83,yes,no,13.0,5.0,64.0,4,4100,165,2017,626,4.348211286,4.863217453,10.589823958669696
Xiaomi,Android,12.83,yes,no,13.0,5.0,64.0,4,4100,165,2017,705,4.366405254,5.011568192,12.873474195759288
Xiaomi,Android,12.7,yes,no,13.0,5.0,16.0,4,3120,131,2016,939,4.390986376,4.692539832,6.426231141259703
Xiaomi,Android,12.7,yes,no,13.0,5.0,16.0,4,4100,156,2016,713,4.445705411,4.877180089,8.846806353801645
Xiaomi,Android,12.7,yes,no,13.0,5.0,32.0,4,4100,156,2016,734,4.476313564,5.079290331,11.871279799067668
Xiaomi,Android,15.34,yes,no,16.0,5.0,256.0,4,4400,209,2016,543,5.199932465,5.963219382,12.799913404225654
Xiaomi,Android,12.88,yes,no,22.5,8.0,64.0,4,4070,166,2016,726,4.887940214,5.738119487,14.816339654936142
Xiaomi,Android,12.88,yes,no,13.0,4.0,128.0,4,4100,168,2016,891,5.000988917,5.737571798,12.837885205319052
Xiaomi,Android,13.08,yes,no,12.0,4.0,128.0,4,4100,145,2016,612,4.62399194,5.52788027,16.351445506253704
Xiaomi,Android,12.83,yes,no,13.0,5.0,16.0,4,4100,175,2016,1042,4.329021349,5.142014372,15.810788616753415
Xiaomi,Android,12.83,yes,no,13.0,5.0,128.0,4,4050,174,2016,629,4.43627805,5.129188404,13.509161672822021
Xiaomi,Android,12.7,yes,no,13.0,5.0,32.0,4,4100,144,2016,1030,4.516885271,5.131199643,11.972139358055392
Xiaomi,Android,12.7,yes,no,13.0,5.0,32.0,4,4100,144,2016,881,4.454463569,5.017213609,11.21638590373201
Xiaomi,Android,12.7,yes,no,13.0,5.0,16.0,4,4100,144,2016,700,4.206184044,4.776430795,11.93876296913876
Xiaomi,Android,12.7,yes,no,13.0,5.0,32.0,4,4100,144,2016,670,4.079400115,4.872139217,16.27086309918963
Xiaomi,Android,13.08,yes,no,16.0,4.0,128.0,4,3000,129,2016,709,4.836519974,5.477801569,11.706915391553142
Xiaomi,Android,16.36,yes,no,16.0,5.0,16.0,4,4850,145,2016,799,4.18235544,5.014029527,16.58694035448985
Xiaomi,Android,12.7,yes,no,13.0,5.0,64.0,4,3260,133,2016,698,4.613039144,5.396079084,14.511276202785913
Xiaomi,Android,12.83,yes,no,16.0,5.0,16.0,4,4050,164,2016,884,4.630935394,5.077483646,8.79467632262661
Xiaomi,Android,12.7,yes,no,13.0,5.0,16.0,4,4100,144,2016,1045,4.292101927,5.070475294,15.351092784557412
Xiaomi,Android,12.83,yes,no,13.0,5.0,16.0,4,3100,185,2015,980,4.231784971,4.941856685,14.368520968147024
Xiaomi,Android,18.01,no,no,8.0,5.0,16.0,4,6190,322,2015,1001,4.649761069,5.199711763,10.576561145433622
Xiaomi,Android,12.83,yes,no,13.0,5.0,16.0,4,4000,164,2015,812,4.55345575,5.191956351,12.29788075697171
Xiaomi,Android,12.7,yes,no,13.0,5.0,16.0,4,3080,132,2015,966,4.416428061,5.349248095,17.438339322341704
Xiaomi,Android,12.83,yes,no,13.0,5.0,16.0,4,3060,160,2015,1021,4.571199666,5.085433504,10.11189778797666
Xiaomi,Android,10.34,yes,no,8.0,2.0,16.0,4,2200,133,2015,1057,3.647275904,4.624090071,21.12446236992862
Xiaomi,Android,10.34,yes,no,8.0,2.0,16.0,4,2200,133,2015,665,3.958906591,4.800325701,17.52837541470814
Xiaomi,Android,12.7,yes,no,13.0,5.0,16.0,4,3120,130,2015,1081,4.610555658,5.561219948,17.094527799460447
Xiaomi,Android,12.88,yes,no,13.0,4.0,64.0,4,3000,161,2015,635,4.767459089,5.521860838,13.662092746133785
Xiaomi,Android,12.88,yes,no,13.0,4.0,16.0,4,3000,161,2015,902,4.165424144,5.246076255,20.599245197208823
Xiaomi,Android,10.34,yes,no,8.0,2.0,32.0,4,2200,132,2015,626,4.180828022,4.863603658,14.038471964649545
Xiaomi,Android,10.34,yes,no,8.0,2.0,32.0,4,2200,133,2015,772,4.053348942,4.866302923,16.705782477240984
Xiaomi,Android,12.7,yes,no,13.0,8.0,16.0,4,3080,149,2014,591,4.433313679,5.431930006,18.38418989009336
Xiaomi,Android,12.83,yes,no,13.0,5.0,32.0,4,3100,185,2014,842,4.226395693,5.078792261,16.783450162857534
Xiaomi,Android,12.7,yes,no,13.0,8.0,16.0,4,3080,149,2014,623,4.711779921,5.436861176,13.33639450278287
Xiaomi,Android,18.01,no,no,8.0,5.0,16.0,4,6700,360,2014,615,4.463145686,5.485336207,18.634965705393814
Xiaomi,Android,12.83,no,no,13.0,5.0,32.0,4,3100,199,2014,1017,4.291007236,4.796203683,10.53325672532745
Xiaomi,Android,12.7,no,no,13.0,2.0,16.0,4,3050,145,2013,916,4.151197374,5.305243327,21.752931616288155
Xiaomi,Android,10.34,no,no,8.0,1.6,32.0,4,2000,158,2014,913,4.096176217,4.49110523,8.793581819502359
Xiaomi,Android,10.34,no,no,8.0,1.3,16.0,4,2000,158,2013,793,3.994524227,4.602867537,13.216615622975292
Xiaomi,Android,10.24,no,no,8.0,2.0,16.0,4,2000,145,2013,565,4.463145686,5.518536646,19.124471353560356
XOLO,Android,12.7,yes,no,13.0,5.0,32.0,4,2400,0,2015,576,4.165889729,4.930437019,15.506684033357091
XOLO,Android,12.83,yes,no,8.0,5.0,16.0,4,3200,0,2015,800,4.282068168,5.189227684,17.481590156412942
XOLO,Android,12.7,no,no,8.0,2.0,32.0,4,2100,0,2015,878,3.879706404,4.081090447,4.9345645634498725
XOLO,Android,10.29,no,no,5.0,0.3,32.0,4,1800,0,2015,1036,3.823847315,4.396052806,13.016347078884477
XOLO,Android,12.7,no,no,5.0,0.3,16.0,4,2500,0,2015,679,3.837083919,4.347176357,11.733879560203
XOLO,Windows,12.7,no,no,8.0,2.0,32.0,4,2200,0,2015,838,3.707210411,4.791732737,22.63319733226599
XOLO,Android,12.7,no,no,8.0,5.0,32.0,4,2500,0,2015,1045,4.1846422,4.785406236,12.5540864531109
XOLO,Android,12.83,no,no,13.0,2.0,32.0,4,2600,120,2014,1008,3.91621421,4.863989714,19.48555732492652
XOLO,Android,12.7,no,no,8.0,2.0,32.0,4,2100,120,2014,782,3.993602992,4.697658205,14.9873656676561
XOLO,Android,12.7,no,no,8.0,5.0,32.0,4,2500,120,2014,956,3.977810746,4.791400759,16.980212132574824
XOLO,Android,12.7,no,no,13.0,2.0,32.0,4,2100,120,2014,982,4.090838423,5.009968405,18.346023521479676
XOLO,Android,10.29,no,no,5.0,0.3,32.0,4,1700,120,2014,882,3.566429294,4.411342689,19.15320242761579
XOLO,Android,12.67,no,no,8.0,2.0,32.0,4,2500,120,2014,992,4.059062748,4.789157022,15.244734525223521
XOLO,Android,12.7,no,no,13.0,5.0,16.0,4,2100,120,2014,562,4.204692619,5.244547323,19.82734905336271
XOLO,Android,12.7,no,no,13.0,5.0,32.0,4,2300,120,2014,670,4.636281181,5.596457067,17.15685253196636
XOLO,Android,12.7,no,no,8.0,2.0,16.0,4,1920,120,2014,741,3.984157603,5.134503481,22.404228222978205
XOLO,Windows,10.34,no,no,8.0,2.0,32.0,4,1800,100,2014,669,3.605497845,4.800654729,24.895705929031827
XOLO,Android,10.16,no,no,3.15,0.3,16.0,4,1400,120,2014,573,3.521052343,4.103304304,14.189831361822389
XOLO,Android,12.7,no,no,8.0,2.0,32.0,4,2250,120,2014,1059,3.927108643,5.083761832,22.751915357627247
XOLO,Android,10.16,no,no,5.0,0.3,16.0,4,1400,120,2014,603,3.583518938,4.592490133,21.970024230425494
XOLO,Android,15.24,no,no,8.0,2.0,16.0,4,3000,120,2014,865,4.225519013,5.132911922,17.6779364771652
XOLO,Android,10.16,no,no,5.0,0.3,16.0,4,1400,120,2014,939,3.464797963,4.382901252,20.947387043708822
XOLO,Android,12.7,no,no,8.0,2.0,16.0,4,2250,120,2014,575,3.653770277,4.94021283,26.040225335797935
XOLO,Android,12.7,no,no,8.0,2.0,32.0,4,2000,120,2014,672,3.95756982,4.946629964,19.994625658237343
XOLO,Android,10.29,no,no,8.0,0.3,16.0,4,1800,120,2014,819,4.087487775,4.796203683,14.776601554934429
XOLO,Android,12.88,no,no,13.0,5.0,16.0,4,4000,148,2013,949,4.556295018,5.519979822,17.458121860504143
XOLO,Android,12.7,no,no,5.0,0.3,16.0,4,2000,148,2013,842,3.867443962,4.576050287,15.485107910921878
XOLO,Android,10.24,yes,no,8.0,1.0,32.0,4,1810,140,2013,565,4.224348909,5.242170206,19.41602918262819
XOLO,Android,17.78,no,no,5.0,0.3,16.0,4,4100,320,2013,686,4.207673248,5.240688254,19.711437809939234
XOLO,Android,10.16,no,no,5.0,0.3,16.0,4,1450,116,2013,551,3.535145354,4.506233438,21.54988411854219
